System Time,RDTSC,Elapsed Time (sec),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,Package Power Limit_0(Watt),GT Frequency(MHz)
12:55:42:073,5629778638187,1048.017, 3100,   6.275,9882.158,2745.044,   4.975,8000.199,2222.278, 59,0,28.0,  233
12:55:42:171,5630063177572,1048.115, 1300,   7.796,9882.923,2745.257,   6.208,8000.808,2222.447, 55,0,28.0,  166
12:55:42:276,5630366758275,1048.220, 3100,   6.312,9883.584,2745.440,   4.709,8001.301,2222.584, 59,0,28.0,  166
12:55:42:372,5630645315038,1048.316, 1300,   8.131,9884.365,2745.657,   6.328,8001.909,2222.752, 56,0,28.0,  166
12:55:42:473,5630938199510,1048.417, 1300,   7.197,9885.092,2745.859,   5.241,8002.438,2222.900, 55,0,28.0,  283
12:55:42:575,5631232490350,1048.518, 1300,   1.781,9885.273,2745.909,   0.244,8002.463,2222.906, 55,0,28.0,  283
12:55:42:676,5631527643022,1048.620, 1300,   1.840,9885.460,2745.961,   0.145,8002.478,2222.910, 54,0,28.0,  283
12:55:42:776,5631817642677,1048.720, 1300,   2.061,9885.666,2746.018,   0.244,8002.502,2222.917, 54,0,28.0,  283
12:55:42:875,5632104621473,1048.819, 1300,   1.256,9885.790,2746.053,   0.144,8002.516,2222.921, 54,0,28.0,  283
12:55:42:976,5632397640934,1048.920, 1300,   1.803,9885.973,2746.103,   0.206,8002.537,2222.927, 54,0,28.0,  283
12:55:43:075,5632685159535,1049.019, 1700,   3.742,9886.344,2746.207,   2.102,8002.746,2222.985, 55,0,28.0,  283
12:55:43:174,5632970795295,1049.118, 1700,   4.574,9886.794,2746.332,   2.979,8003.039,2223.066, 55,0,28.0,  283
12:55:43:274,5633259556543,1049.217, 1300,   3.872,9887.180,2746.439,   2.052,8003.243,2223.123, 54,0,28.0,  283
12:55:43:372,5633545336213,1049.316, 1300,   2.290,9887.405,2746.501,   0.188,8003.262,2223.128, 54,0,28.0,  283
12:55:43:472,5633836349409,1049.416, 2900,   3.557,9887.762,2746.601,   1.401,8003.403,2223.167, 55,0,28.0,  283
12:55:43:576,5634135664779,1049.519, 1300,  15.132,9889.324,2747.034,  13.360,8004.781,2223.550, 57,0,28.0,  283
12:55:43:673,5634418857400,1049.617, 3300,   7.510,9890.057,2747.238,   5.665,8005.335,2223.704, 64,0,28.0,  283
12:55:43:774,5634711573261,1049.718, 1700,  15.098,9891.581,2747.661,  13.486,8006.696,2224.082, 60,0,28.0,  283
12:55:43:872,5634993698237,1049.815, 3300,   6.333,9892.198,2747.833,   4.428,8007.127,2224.202, 64,0,28.0,  283
12:55:43:972,5635284134640,1049.915, 3300,  15.859,9893.786,2748.274,  14.328,8008.562,2224.601, 66,0,28.0,  283
12:55:44:071,5635573361481,1050.015, 3300,   4.818,9894.267,2748.407,   3.038,8008.865,2224.685, 62,0,28.0,  283
12:55:44:175,5635874091854,1050.119, 1300,  11.925,9895.504,2748.751,   9.889,8009.891,2224.970, 57,0,28.0,  283
12:55:44:276,5636167671814,1050.220, 1300,   3.007,9895.808,2748.836,   0.600,8009.952,2224.987, 55,0,28.0,  166
12:55:44:372,5636445249205,1050.316, 1300,   2.073,9896.006,2748.891,   0.170,8009.968,2224.991, 55,0,28.0,  166
12:55:44:474,5636739669947,1050.417, 1300,   2.847,9896.295,2748.971,   1.006,8010.070,2225.019, 53,0,28.0,  283
12:55:44:576,5637037629023,1050.520, 1300,   2.927,9896.596,2749.054,   1.357,8010.209,2225.058, 54,0,28.0,  283
12:55:44:673,5637318238641,1050.617, 1300,   2.254,9896.814,2749.115,   0.253,8010.234,2225.065, 54,0,28.0,  283
12:55:44:772,5637606264287,1050.716, 1300,   2.322,9897.045,2749.179,   0.265,8010.260,2225.072, 54,0,28.0,  283
12:55:44:876,5637907632957,1050.820, 1300,   2.414,9897.296,2749.249,   0.365,8010.298,2225.083, 54,0,28.0,  166
12:55:44:973,5638187162982,1050.917, 1700,   2.186,9897.506,2749.307,   0.434,8010.340,2225.094, 54,0,28.0,  166
12:55:45:076,5638487634117,1051.020, 1300,   1.763,9897.689,2749.358,   0.145,8010.355,2225.099, 54,0,28.0,  166
12:55:45:176,5638777329726,1051.120, 3300,   6.472,9898.336,2749.538,   4.684,8010.823,2225.229, 61,0,28.0,  166
12:55:45:273,5639057438666,1051.217, 1300,   4.013,9898.723,2749.645,   2.405,8011.055,2225.293, 54,0,28.0,  166
12:55:45:372,5639344384495,1051.316, 3300,   9.810,9899.694,2749.915,   8.151,8011.862,2225.517, 61,0,28.0,  166
12:55:45:473,5639637793512,1051.417, 1300,   5.923,9900.293,2750.082,   4.056,8012.272,2225.631, 55,0,28.0,  283
12:55:45:576,5639937316099,1051.520, 3300,   9.856,9901.311,2750.364,   8.203,8013.120,2225.867, 64,0,28.0,  283
12:55:45:672,5640214173835,1051.616, 1300,   3.420,9901.638,2750.455,   2.191,8013.329,2225.925, 54,0,28.0,  283
12:55:45:774,5640509494742,1051.717, 1300,   5.756,9902.224,2750.618,   4.036,8013.740,2226.039, 55,0,28.0,  283
12:55:45:873,5640797616238,1051.817, 1300,   1.748,9902.398,2750.666,   0.175,8013.757,2226.044, 55,0,28.0,  283
12:55:45:972,5641084489608,1051.916, 1300,   1.786,9902.574,2750.715,   0.244,8013.781,2226.050, 54,0,28.0,  283
12:55:46:074,5641379550654,1052.017, 1300,   2.122,9902.790,2750.775,   0.498,8013.832,2226.064, 54,0,28.0,  283
12:55:46:173,5641667529243,1052.117, 1300,   1.463,9902.936,2750.815,   0.162,8013.848,2226.069, 54,0,28.0,  283
12:55:46:276,5641967636487,1052.220, 1300,   1.744,9903.116,2750.866,   0.197,8013.869,2226.075, 55,0,28.0,  283
12:55:46:372,5642245294835,1052.316, 1300,   2.031,9903.311,2750.920,   0.177,8013.886,2226.079, 54,0,28.0,  283
12:55:46:472,5642534582495,1052.416, 1300,   3.064,9903.616,2751.005,   1.175,8014.003,2226.112, 54,0,28.0,  283
12:55:46:576,5642837643800,1052.520, 1300,   1.768,9903.801,2751.056,   0.269,8014.031,2226.120, 54,0,28.0,  283
12:55:46:674,5643120016114,1052.618, 1300,   2.035,9903.999,2751.111,   0.265,8014.057,2226.127, 54,0,28.0,  283
12:55:46:775,5643412344717,1052.718, 3300,   4.476,9904.451,2751.236,   2.627,8014.321,2226.200, 59,0,28.0,  283
12:55:46:874,5643699678562,1052.817, 1300,   5.901,9905.035,2751.399,   4.491,8014.766,2226.324, 54,0,28.0,  283
12:55:46:976,5643997412208,1052.920, 3300,   7.749,9905.831,2751.620,   6.183,8015.401,2226.500, 62,0,28.0,  283
12:55:47:076,5644287642295,1053.020, 1300,   6.097,9906.441,2751.789,   4.264,8015.828,2226.619, 55,0,28.0,  283
12:55:47:175,5644572840578,1053.119, 3300,   7.885,9907.217,2752.005,   6.244,8016.442,2226.789, 62,0,28.0,  283
12:55:47:274,5644859508810,1053.217, 1300,   6.339,9907.843,2752.179,   4.479,8016.885,2226.912, 55,0,28.0,  283
12:55:47:372,5645145251262,1053.316, 1300,   6.305,9908.464,2752.351,   4.615,8017.339,2227.039, 55,0,28.0,  283
12:55:47:476,5645444873282,1053.419, 1300,   2.961,9908.770,2752.436,   1.058,8017.449,2227.069, 54,0,28.0,  283
12:55:47:576,5645737631609,1053.520, 1300,   1.644,9908.936,2752.482,   0.224,8017.471,2227.075, 54,0,28.0,  283
12:55:47:676,5646027675505,1053.620, 1300,   1.870,9909.123,2752.534,   0.142,8017.486,2227.079, 54,0,28.0,  283
12:55:47:776,5646315402391,1053.719, 1700,   4.522,9909.572,2752.659,   2.923,8017.776,2227.160, 55,0,28.0,  283
12:55:47:873,5646597854881,1053.817, 1700,   4.572,9910.017,2752.783,   2.977,8018.066,2227.240, 56,0,28.0,  283
12:55:47:977,5646897757820,1053.920, 1300,   2.867,9910.314,2752.865,   1.081,8018.177,2227.272, 54,0,28.0,  283
12:55:48:075,5647184523616,1054.019, 1300,   1.591,9910.471,2752.909,   0.185,8018.196,2227.277, 54,0,28.0,  283
12:55:48:177,5647477630826,1054.120, 1300,   2.006,9910.674,2752.965,   0.409,8018.237,2227.288, 54,0,28.0,  266
12:55:48:277,5647767630797,1054.220, 1300,   2.350,9910.909,2753.030,   0.561,8018.293,2227.304, 54,0,28.0,  166
12:55:48:372,5648044381592,1054.316, 3100,   2.769,9911.173,2753.104,   0.823,8018.372,2227.325, 55,0,28.0,  166
12:55:48:473,5648337638824,1054.417, 1300,   9.171,9912.101,2753.361,   7.316,8019.112,2227.531, 55,0,28.0,  283
12:55:48:573,5648628879821,1054.517, 2900,   6.011,9912.704,2753.529,   4.286,8019.542,2227.651, 57,0,28.0,  283
12:55:48:672,5648914412263,1054.616, 1300,   8.149,9913.507,2753.752,   6.594,8020.191,2227.831, 55,0,28.0,  283
12:55:48:777,5649217742065,1054.720, 1300,  11.192,9914.677,2754.077,   9.228,8021.156,2228.099, 57,0,28.0,  283
12:55:48:874,5649499518553,1054.817, 1300,   8.797,9915.532,2754.314,   7.070,8021.843,2228.290, 57,0,28.0,  216
12:55:48:972,5649785113027,1054.916, 3300,   5.646,9916.088,2754.469,   3.990,8022.236,2228.399, 62,0,28.0,  216
12:55:49:077,5650087836529,1055.020, 1300,   2.002,9916.297,2754.527,   0.598,8022.299,2228.416, 54,0,28.0,  216
12:55:49:177,5650377789361,1055.120, 1300,   2.146,9916.512,2754.587,   0.161,8022.315,2228.421, 55,0,28.0,  216
12:55:49:272,5650654265580,1055.216, 1300,   1.540,9916.658,2754.627,   0.186,8022.333,2228.426, 53,0,28.0,  216
12:55:49:372,5650945245316,1055.316, 1300,   1.965,9916.856,2754.682,   0.224,8022.355,2228.432, 53,0,28.0,  216
12:55:49:477,5651247633874,1055.420, 1300,   3.198,9917.189,2754.775,   1.088,8022.469,2228.464, 54,0,28.0,  283
12:55:49:576,5651537288842,1055.520, 1300,   1.747,9917.364,2754.823,   0.189,8022.487,2228.469, 54,0,28.0,  283
12:55:49:674,5651819647139,1055.618, 1300,   1.672,9917.526,2754.868,   0.209,8022.508,2228.474, 53,0,28.0,  283
12:55:49:777,5652117648108,1055.720, 1300,   1.835,9917.715,2754.921,   0.125,8022.521,2228.478, 54,0,28.0,  283
12:55:49:874,5652399191687,1055.817, 1300,   1.704,9917.880,2754.967,   0.175,8022.538,2228.483, 54,0,28.0,  283
12:55:49:977,5652697631382,1055.920, 1300,   1.659,9918.051,2755.014,   0.220,8022.560,2228.489, 54,0,28.0,  283
12:55:50:074,5652979369986,1056.017, 1300,   8.360,9918.863,2755.240,   6.629,8023.204,2228.668, 55,0,28.0,  283
12:55:50:173,5653265936967,1056.116, 3300,   3.909,9919.250,2755.347,   2.462,8023.448,2228.735, 60,0,28.0,  283
12:55:50:274,5653561353160,1056.218, 2900,   9.662,9920.234,2755.621,   8.008,8024.263,2228.962, 57,0,28.0,  283
12:55:50:372,5653844905031,1056.316, 3300,   3.969,9920.622,2755.728,   2.224,8024.481,2229.022, 61,0,28.0,  283
12:55:50:474,5654139078839,1056.417, 2900,  10.956,9921.733,2756.037,   9.200,8025.414,2229.282, 61,0,28.0,  283
12:55:50:575,5654433735957,1056.519, 3300,   3.712,9922.110,2756.142,   2.218,8025.639,2229.344, 61,0,28.0,  283
12:55:50:677,5654727642956,1056.620, 1300,   4.634,9922.580,2756.272,   2.776,8025.921,2229.422, 55,0,28.0,  283
12:55:50:777,5655017667409,1056.720, 1300,   1.825,9922.763,2756.323,   0.126,8025.933,2229.426, 54,0,28.0,  283
12:55:50:874,5655299629597,1056.818, 1300,   1.178,9922.877,2756.355,   0.174,8025.950,2229.431, 54,0,28.0,  283
12:55:50:972,5655583961915,1056.916, 1700,   2.394,9923.112,2756.420,   0.731,8026.022,2229.451, 54,0,28.0,  283
12:55:51:073,5655877279474,1057.017, 1300,   2.407,9923.356,2756.488,   0.476,8026.070,2229.464, 55,0,28.0,  283
12:55:51:177,5656177797819,1057.120, 1300,   1.719,9923.534,2756.537,   0.154,8026.086,2229.468, 53,0,28.0,  283
12:55:51:277,5656467703969,1057.220, 1300,   2.163,9923.750,2756.597,   0.180,8026.104,2229.473, 54,0,28.0,  283
12:55:51:372,5656745341568,1057.316, 1300,   1.595,9923.903,2756.640,   0.178,8026.121,2229.478, 54,0,28.0,  283
12:55:51:473,5657038186789,1057.417, 1300,   3.109,9924.217,2756.727,   1.193,8026.242,2229.512, 54,0,28.0,  283
12:55:51:577,5657337665661,1057.520, 1300,   2.135,9924.437,2756.788,   0.207,8026.263,2229.517, 54,0,28.0,  283
12:55:51:674,5657618934554,1057.617, 3300,   6.618,9925.079,2756.966,   5.107,8026.758,2229.655, 61,0,28.0,  283
12:55:51:773,5657907678703,1057.717, 3100,   4.463,9925.523,2757.090,   2.759,8027.033,2229.731, 57,0,28.0,  283
12:55:51:872,5658193601659,1057.816, 3300,  10.422,9926.551,2757.375,   8.796,8027.900,2229.972, 62,0,28.0,  283
12:55:51:972,5658483106732,1057.915, 3300,   4.232,9926.973,2757.493,   2.505,8028.150,2230.042, 60,0,28.0,  283
12:55:52:074,5658779088823,1058.017, 3300,  10.612,9928.056,2757.793,   8.936,8029.062,2230.295, 63,0,28.0,  283
12:55:52:177,5659077471128,1058.120, 3300,   3.809,9928.448,2757.902,   2.306,8029.299,2230.361, 62,0,28.0,  283
12:55:52:277,5659367692749,1058.220, 1300,   4.572,9928.906,2758.029,   2.825,8029.582,2230.439, 55,0,28.0,  283
12:55:52:372,5659645279421,1058.316, 1300,   2.001,9929.097,2758.083,   0.181,8029.599,2230.444, 54,0,28.0,  283
12:55:52:475,5659943408985,1058.419, 1300,   3.029,9929.409,2758.169,   1.160,8029.719,2230.477, 54,0,28.0,  283
12:55:52:577,5660237664298,1058.520, 1300,   2.069,9929.619,2758.227,   0.202,8029.739,2230.483, 54,0,28.0,  283
12:55:52:677,5660527602707,1058.620, 1300,   1.853,9929.804,2758.279,   0.162,8029.755,2230.488, 54,0,28.0,  283
12:55:52:777,5660817657105,1058.720, 1300,   1.834,9929.987,2758.330,   0.124,8029.768,2230.491, 54,0,28.0,  283
12:55:52:873,5661096109305,1058.816, 1700,   2.113,9930.190,2758.386,   0.593,8029.825,2230.507, 55,0,28.0,  283
12:55:52:972,5661384533480,1058.916, 1700,   4.555,9930.643,2758.512,   2.949,8030.118,2230.588, 55,0,28.0,  283
12:55:53:076,5661685165509,1059.020, 1700,   4.657,9931.126,2758.646,   3.070,8030.436,2230.677, 55,0,28.0,  283
12:55:53:177,5661977635783,1059.120, 1300,   2.301,9931.358,2758.711,   0.388,8030.475,2230.688, 54,0,28.0,  283
12:55:53:274,5662259118151,1059.217, 3100,   6.443,9931.983,2758.884,   5.011,8030.962,2230.823, 60,0,28.0,  283
12:55:53:372,5662544938852,1059.316, 2900,   4.044,9932.382,2758.995,   2.583,8031.216,2230.893, 56,0,28.0,  283
12:55:53:472,5662833369506,1059.416, 3300,  10.195,9933.396,2759.277,   8.429,8032.055,2231.126, 63,0,28.0,  283
12:55:53:574,5663129113155,1059.517, 1300,   4.422,9933.847,2759.402,   2.809,8032.341,2231.206, 54,0,28.0,  283
12:55:53:672,5663413669989,1059.616, 3300,   9.649,9934.794,2759.665,   7.906,8033.117,2231.421, 63,0,28.0,  283
12:55:53:776,5663716534708,1059.720, 2900,   4.977,9935.314,2759.809,   2.912,8033.421,2231.506, 56,0,28.0,  283
12:55:53:873,5663996341216,1059.817, 1300,   5.946,9935.887,2759.969,   4.275,8033.834,2231.620, 54,0,28.0,  283
12:55:53:973,5664287975614,1059.917, 1300,   1.926,9936.081,2760.023,   0.251,8033.859,2231.627, 54,0,28.0,  283
12:55:54:074,5664579534161,1060.018, 1300,   1.999,9936.282,2760.078,   0.475,8033.907,2231.641, 54,0,28.0,  266
12:55:54:174,5664868509451,1060.117, 1300,   1.918,9936.473,2760.131,   0.382,8033.945,2231.651, 54,0,28.0,  166
12:55:54:277,5665167639081,1060.220, 1300,   2.260,9936.706,2760.196,   0.433,8033.989,2231.664, 54,0,28.0,  166
12:55:54:372,5665445253595,1060.316, 1300,   2.274,9936.924,2760.257,   0.337,8034.022,2231.673, 54,0,28.0,  166
12:55:54:473,5665737649669,1060.417, 1300,   2.811,9937.207,2760.335,   1.169,8034.140,2231.705, 54,0,28.0,  283
12:55:54:572,5666023739001,1060.516, 1300,   1.917,9937.397,2760.388,   0.281,8034.167,2231.713, 54,0,28.0,  283
12:55:54:677,5666327635645,1060.620, 1300,   2.325,9937.640,2760.456,   0.439,8034.213,2231.726, 54,0,28.0,  283
12:55:54:774,5666608633790,1060.717, 1300,   1.592,9937.795,2760.498,   0.135,8034.226,2231.730, 53,0,28.0,  283
12:55:54:876,5666906471388,1060.820, 3300,   5.511,9938.361,2760.656,   4.073,8034.645,2231.846, 60,0,28.0,  283
12:55:54:974,5667191112952,1060.918, 1300,   4.589,9938.811,2760.781,   2.843,8034.924,2231.923, 54,0,28.0,  283
12:55:55:074,5667479157182,1061.018, 3300,   9.389,9939.744,2761.040,   7.734,8035.692,2232.137, 63,0,28.0,  283
12:55:55:176,5667776768422,1061.120, 1300,   4.268,9940.182,2761.162,   2.737,8035.973,2232.215, 53,0,28.0,  283
12:55:55:274,5668060570564,1061.218, 3300,   9.749,9941.136,2761.427,   8.088,8036.765,2232.435, 61,0,28.0,  283
12:55:55:372,5668344825837,1061.316, 1700,   4.290,9941.557,2761.543,   2.840,8037.043,2232.512, 54,0,28.0,  283
12:55:55:476,5668646096594,1061.420, 1300,   6.900,9942.273,2761.743,   5.093,8037.572,2232.659, 55,0,28.0,  283
12:55:55:573,5668927635156,1061.517, 1300,   2.483,9942.515,2761.810,   0.504,8037.621,2232.672, 54,0,28.0,  216
12:55:55:673,5669216779124,1061.617, 1300,   1.969,9942.711,2761.864,   0.446,8037.665,2232.685, 54,0,28.0,  166
12:55:55:777,5669517746687,1061.721, 1300,   1.441,9942.860,2761.906,   0.186,8037.685,2232.690, 53,0,28.0,  166
12:55:55:876,5669804799372,1061.820, 1300,   2.436,9943.101,2761.973,   0.532,8037.737,2232.705, 54,0,28.0,  166
12:55:55:975,5670091314542,1061.918, 1300,   1.748,9943.274,2762.021,   0.207,8037.758,2232.710, 52,0,28.0,  166
12:55:56:077,5670387634842,1062.021, 1300,   1.996,9943.478,2762.077,   0.495,8037.808,2232.725, 53,0,28.0,  166
12:55:56:177,5670677635754,1062.121, 1300,   2.470,9943.725,2762.146,   0.744,8037.883,2232.745, 54,0,28.0,  166
12:55:56:276,5670965229779,1062.220, 1300,   1.707,9943.894,2762.193,   0.190,8037.902,2232.750, 54,0,28.0,  166
12:55:56:372,5671245301070,1062.316, 1300,   1.617,9944.050,2762.236,   0.284,8037.929,2232.758, 54,0,28.0,  166
12:55:56:474,5671539190211,1062.418, 2900,   5.402,9944.598,2762.388,   3.517,8038.285,2232.857, 57,0,28.0,  283
12:55:56:575,5671833554832,1062.519, 1300,   5.795,9945.186,2762.552,   4.273,8038.719,2232.978, 54,0,28.0,  283
12:55:56:675,5672123726947,1062.619, 3300,   7.996,9945.987,2762.774,   6.367,8039.357,2233.155, 61,0,28.0,  283
12:55:56:777,5672417631498,1062.721, 1300,   5.925,9946.587,2762.941,   4.191,8039.781,2233.273, 54,0,28.0,  283
12:55:56:874,5672699692207,1062.818, 3300,   8.330,9947.397,2763.166,   6.603,8040.423,2233.451, 60,0,28.0,  283
12:55:56:976,5672994507134,1062.919, 1300,   6.140,9948.022,2763.339,   4.231,8040.854,2233.570, 55,0,28.0,  283
12:55:57:077,5673287671302,1063.021, 1300,   6.484,9948.677,2763.521,   4.615,8041.320,2233.700, 55,0,28.0,  216
12:55:57:177,5673577641018,1063.121, 1300,   2.519,9948.929,2763.591,   0.391,8041.359,2233.711, 54,0,28.0,  166
12:55:57:274,5673859546639,1063.218, 1300,   2.297,9949.152,2763.653,   0.205,8041.379,2233.716, 54,0,28.0,  166
12:55:57:373,5674145309058,1063.316, 1300,   2.593,9949.408,2763.724,   0.528,8041.431,2233.731, 54,0,28.0,  166
12:55:57:473,5674436233586,1063.417, 1300,   3.422,9949.751,2763.820,   1.169,8041.548,2233.763, 54,0,28.0,  283
12:55:57:575,5674733074723,1063.519, 1300,   2.333,9949.990,2763.886,   0.233,8041.572,2233.770, 54,0,28.0,  283
12:55:57:674,5675019516326,1063.618, 1300,   2.377,9950.224,2763.951,   0.313,8041.603,2233.779, 54,0,28.0,  283
12:55:57:772,5675305040413,1063.716, 1700,   2.535,9950.474,2764.021,   0.491,8041.651,2233.792, 54,0,28.0,  283
12:55:57:876,5675605171620,1063.820, 1700,   4.541,9950.944,2764.151,   2.943,8041.956,2233.877, 55,0,28.0,  283
12:55:57:977,5675897152072,1063.920, 1700,   4.509,9951.398,2764.277,   2.937,8042.252,2233.959, 54,0,28.0,  283
12:55:58:075,5676182065882,1064.019, 3300,   3.423,9951.734,2764.371,   1.736,8042.422,2234.006, 58,0,28.0,  283
12:55:58:173,5676466016622,1064.117, 1700,  11.084,9952.820,2764.672,   9.371,8043.340,2234.261, 56,0,28.0,  283
12:55:58:274,5676760697912,1064.218, 3100,   7.739,9953.606,2764.891,   5.320,8043.880,2234.411, 59,0,28.0,  216
12:55:58:373,5677045311953,1064.316, 1300,   7.643,9954.356,2765.099,   6.021,8044.471,2234.575, 55,0,28.0,  216
12:55:58:473,5677335392947,1064.416, 3100,   7.848,9955.141,2765.317,   5.927,8045.064,2234.740, 60,0,28.0,  283
12:55:58:577,5677637638253,1064.521, 1300,   7.407,9955.913,2765.531,   5.627,8045.651,2234.903, 55,0,28.0,  283
12:55:58:676,5677925616453,1064.620, 1700,   7.990,9956.707,2765.752,   6.216,8046.268,2235.074, 56,0,28.0,  266
12:55:58:775,5678212459870,1064.719, 1300,   2.629,9956.967,2765.824,   0.538,8046.321,2235.089, 55,0,28.0,  166
12:55:58:873,5678495909688,1064.817, 1300,   2.518,9957.213,2765.892,   0.512,8046.371,2235.103, 54,0,28.0,  166
12:55:58:977,5678797707661,1064.921, 1300,   1.981,9957.419,2765.950,   0.208,8046.393,2235.109, 54,0,28.0,  166
12:55:59:076,5679084903445,1065.020, 3100,   5.554,9957.969,2766.102,   3.942,8046.783,2235.218, 57,0,28.0,  283
12:55:59:177,5679377766860,1065.121, 1300,   3.510,9958.323,2766.201,   1.395,8046.924,2235.257, 54,0,28.0,  216
12:55:59:273,5679656475763,1065.217, 1300,   2.115,9958.527,2766.257,   0.206,8046.944,2235.262, 54,0,28.0,  216
12:55:59:373,5679945311007,1065.316, 1300,   1.697,9958.696,2766.304,   0.262,8046.970,2235.269, 54,0,28.0,  216
12:55:59:477,5680249195513,1065.421, 1300,   3.124,9959.023,2766.395,   1.049,8047.080,2235.300, 54,0,28.0,  283
12:55:59:577,5680537709896,1065.521, 1300,   2.027,9959.225,2766.451,   0.193,8047.099,2235.305, 54,0,28.0,  283
12:55:59:675,5680823606238,1065.619, 1300,   1.409,9959.364,2766.490,   0.212,8047.120,2235.311, 54,0,28.0,  283
12:55:59:777,5681117630549,1065.721, 1300,   8.285,9960.204,2766.723,   6.626,8047.792,2235.498, 54,0,28.0,  283
12:55:59:877,5681406723059,1065.820, 3300,   5.652,9960.767,2766.880,   3.837,8048.174,2235.604, 61,0,28.0,  283
12:55:59:972,5681684264094,1065.916, 1300,   8.604,9961.591,2767.109,   6.876,8048.833,2235.787, 55,0,28.0,  283
12:56:00:072,5681974562410,1066.016, 3300,   6.008,9962.192,2767.276,   4.244,8049.257,2235.905, 63,0,28.0,  183
12:56:00:177,5682277650599,1066.121, 1300,   8.030,9963.031,2767.509,   6.337,8049.920,2236.089, 56,0,28.0,  183
12:56:00:273,5682556336551,1066.217, 3100,   6.125,9963.620,2767.672,   4.443,8050.347,2236.207, 63,0,28.0,  183
12:56:00:373,5682845407859,1066.316, 1300,   2.598,9963.879,2767.744,   0.604,8050.407,2236.224, 54,0,28.0,  183
12:56:00:474,5683139474655,1066.418, 1300,   3.238,9964.207,2767.835,   1.101,8050.518,2236.255, 54,0,28.0,  283
12:56:00:577,5683437632835,1066.521, 1300,   1.897,9964.402,2767.890,   0.220,8050.541,2236.261, 54,0,28.0,  283
12:56:00:676,5683725413049,1066.620, 1300,   1.605,9964.562,2767.934,   0.204,8050.561,2236.267, 54,0,28.0,  283
